Site,Treatment,Date,Time_point,Species,Individual_nos,Width_1,Width_2,Height,Number_leaves,Repro_notes,Leaf_nos,Leaf_weight_wet_g ,Leaf_area_cm_2,Method_leaf_app,Spec_number,Spec_date,Spec_filename,Wet_chem_nos,Leaf_weight_dry_g,NOTES_1,NOTES_2,NOTES_3,NOTES_4,Demo_matched,
Wytham,NPK_DIST,25/06/2025,T4,BS,2,20,16,17,NA,flowering (3 FHs),L3,0.029,2.28,Leaf_scan,8,62525,HR.062525.0008.sig,2,0.0184,Block_E,,,,,
Wytham,NPK_DIST,25/06/2025,T4,BS,3,32,29,51,NA,flowering 10 FHs),L1,0.064,4.48,Leaf_scan,9,62525,HR.062525.0009.sig,3,0.0318,Block_B,,,,,
Wytham,NPK_DIST,25/06/2025,T4,BS,3,32,29,51,NA,flowering 10 FHs),L2,0.049,4.683,Image_J,10,62525,HR.062525.0010.sig,3,0.0284,Block_B,,,,,
Wytham,NPK_DIST,25/06/2025,T4,BS,3,32,29,51,NA,flowering (10 FHs),L3,0.044,3.94,Leaf_scan,11,62525,HR.062525.0011.sig,3,0.0223,Block_B,,,,,
Wytham,CONT,25/06/2025,T4,BS,4,19,17,48,NA,seeding (2 SHs),L1,0.034,3.41,Leaf_scan,12,62525,HR.062525.0012.sig,4,0.0195,Block_A,,,,,
Wytham,CONT,25/06/2025,T4,BS,4,19,17,48,NA,seeding (2 SHs),L2,0.028,3.19,Leaf_scan,13,62525,HR.062525.0013.sig,4,0.0143,Block_A,,,,,
Wytham,CONT,25/06/2025,T4,BS,4,19,17,48,NA,seeding (2 SHs),L3,0.029,2.44,Leaf_scan,14,62525,HR.062525.0014.sig,4,0.0164,Block_A,,,,,
Wytham,CONT,25/06/2025,T4,BS,5,20,19,43,NA,flowering (12 FHs),L1,0.046,2.41,Leaf_scan,15,62525,HR.062525.0015.sig,5,0.0234,Block_A,,,,,
Wytham,CONT,25/06/2025,T4,BS,5,20,19,43,NA,flowering (12 FHs),L2,0.051,2.97,Leaf_scan,16,62525,HR.062525.0016.sig,5,0.0301,Block_A,,,,,
Wytham,CONT,25/06/2025,T4,BS,5,20,19,43,NA,flowering (12 FHs),L3,0.024,2.234,Image_J,17,62525,HR.062525.0017.sig,5,0.0152,Block_A,,,,,
Wytham,CONT,25/06/2025,T4,BS,6,27,20,39,NA,flowering (17 FHs),L1,0.035,3.04,Leaf_scan,19,62525,HR.062525.0019.sig,6,0.0191,Block_A,,,,,
Wytham,CONT,25/06/2025,T4,BS,6,27,20,39,NA,flowering (17 FHs),L2,0.032,2.23,Leaf_scan,20,62525,HR.062525.0020.sig,6,0.0164,Block_A,,,,,
Wytham,CONT,25/06/2025,T4,BS,6,27,20,39,NA,flowering (17 FHs),L3,0.039,3.252,Image_J,21,62525,HR.062525.0021.sig,6,0.0255,Block_A,,,,,
Wytham,CONT,25/06/2025,T4,BS,7,20,18,51,NA,flowering (12 FHs),L1,0.029,1.9,Leaf_scan,22,62525,HR.062525.0022.sig,7,0.0175,Block_A,,,,,
Wytham,CONT,25/06/2025,T4,BS,7,20,18,51,NA,flowering (12 FHs),L2,0.031,2.03,Leaf_scan,23,62525,HR.062525.0023.sig,7,0.0199,Block_A,,,,,
Wytham,CONT,25/06/2025,T4,BS,7,20,18,51,NA,flowering (12 FHs),L3,0.028,2.29,Leaf_scan,24,62525,HR.062525.0024.sig,7,0.0154,Block_A,,,,,
Wytham,CONT,25/06/2025,T4,BS,8,19,17,49,NA,flowering (11 FHs),L1,0.059,3.78,Leaf_scan,25,62525,HR.062525.0025.sig,8,0.0276,Block_A,,,,,
Wytham,CONT,25/06/2025,T4,BS,8,19,17,49,NA,flowering (11 FHs),L2,0.063,4.36,Leaf_scan,26,62525,HR.062525.0026.sig,8,0.0305,Block_A,,,,,
Wytham,CONT,25/06/2025,T4,BS,8,19,17,49,NA,flowering (11 FHs),L3,0.042,2.19,Leaf_scan,27,62525,HR.062525.0027.sig,8,0.0242,Block_A,,,,,
Wytham,NPK,25/06/2025,T4,BS,9,24,21,57,NA,flowering (28 FHs),L1,0.049,3.86,Leaf_scan,31,62525,HR.062525.0031.sig,9,0.0229,Block_A,,,,,
Wytham,NPK,25/06/2025,T4,BS,9,24,21,57,NA,flowering (28 FHs),L2,0.062,3.69,Leaf_scan,32,62525,HR.062525.0032.sig,9,0.0356,Block_A,,,,,
Wytham,NPK,25/06/2025,T4,BS,9,24,21,57,NA,flowering (28 FHs),L3,0.044,3.15,Leaf_scan,33,62525,HR.062525.0033.sig,9,0.0251,Block_A,,,,,
Wytham,NPK,25/06/2025,T4,BS,10,30,28,42,NA,flowering (12FHs),L1,0.084,6.08,Leaf_scan,34,62525,HR.062525.0034.sig,10,0.0431,Block_D,,,,,
Wytham,NPK,25/06/2025,T4,BS,10,30,28,42,NA,flowering (12 FHs),L2,0.072,4.91,Leaf_scan,35,62525,HR.062525.0035.sig,10,0.0369,Block_D,,,,,
Wytham,NPK,25/06/2025,T4,BS,10,30,28,42,NA,flowering (12 FHs),L3,0.066,3.9,Leaf_scan,36,62525,HR.062525.0036.sig,10,0.0311,Block_D,,,,,
Wytham,NPK,25/06/2025,T4,BS,11,26,20,41,NA,flowering (6 FHs),L1,0.035,3.91,Leaf_scan,38,62525,HR.062525.0038.sig,11,0.0182,Block_D,,,,,
Wytham,NPK,25/06/2025,T4,BS,11,26,20,41,NA,flowering (6 FHs),L2,0.049,2.79,Leaf_scan,39,62525,HR.062525.0039.sig,11,0.0246,Block_D,,,,,
Wytham,NPK,25/06/2025,T4,BS,11,26,20,41,NA,flowering (6 FHs),L3,0.041,2.09,Leaf_scan,40,62525,HR.062525.0040.sig,11,0.0231,Block_D,,,,,
Wytham,NPK,25/06/2025,T4,BS,12,27,23,25,NA,flowering (6 FHs),L1,0.026,2.149,Image_J,42,62525,HR.062525.0042.sig,12,0.0163,Block_B,,,,,
Wytham,NPK,25/06/2025,T4,BS,12,27,23,25,NA,flowering (6 FHs),L2,0.029,2.314,Image_J,43,62525,HR.062525.0043.sig,12,0.0182,Block_B,,,,,
Wytham,NPK,25/06/2025,T4,BS,12,27,23,25,NA,flowering (6 FHs),L3,0.034,1.63,Leaf_scan,44,62525,HR.062525.0044.sig,12,0.0222,Block_B,,,,,
Wytham,NPK_DIST,15/04/2025,T1,CV,1,5,2,2,2,None,L1,0.015,0.92,Leaf_scan,4,41525,HR.041525.0004.sig,separate wet chem demography collected,0.0045,Representative three leaves,Block A,,,,
Wytham,NPK_DIST,15/04/2025,T1,CV,1,5,2,2,2,None,L2,0.014,2.121,Image_J,5,41525,HR.041525.0005.sig,separate wet chem demography collected,0.0047,Representative three leaves,Block A,,,,
Wytham,NPK_DIST,15/04/2025,T1,CV,1,5,2,2,2,None,L3,0.011,0.923,Image_J,6,41525,HR.041525.0006.sig,separate wet chem demography collected,0.0036,Representative three leaves,Block A,,,,
Wytham,NPK_DIST,15/04/2025,T1,CV,2,17,23,2,28,None,L1,0.015,1.189,Image_J,9,41525,HR.041525.0009.sig,separate wet chem demography collected,0.0059,Representative three leaves,Block A,,,,
Wytham,NPK_DIST,15/04/2025,T1,CV,2,17,23,2,28,None,L2,0.017,1.14,Image_J,10,41525,HR.041525.0010.sig,separate wet chem demography collected,0.0051,Representative three leaves,Block A,,,,
Wytham,NPK_DIST,15/04/2025,T1,CV,2,17,23,2,28,None,L3,0.019,1.219,Image_J,11,41525,HR.041525.0011.sig,separate wet chem demography collected,0.0058,Representative three leaves,Block A,,,,
Wytham,NPK_DIST,15/04/2025,T1,CV,3,6,3,2.5,4,None,L1,0.023,1.51,Leaf_scan,0,41525,HR.041525.0000.sig,separate wet chem demography collected,0.0079,Representative three leaves,Block A,,,,
Wytham,NPK_DIST,15/04/2025,T1,CV,3,6,3,2.5,4,None,L2,0.018,1.08,Leaf_scan,1,41525,HR.041525.0001.sig,separate wet chem demography collected,0.0056,Representative three leaves,Block A,,,,
Wytham,NPK_DIST,15/04/2025,T1,CV,3,6,3,2.5,4,None,L3,0.033,1.66,Leaf_scan,2,41525,HR.041525.0002.sig,separate wet chem demography collected,0.0097,Representative three leaves,Block A,,,,
Wytham,CONT,15/04/2025,T1,CV,4,2,2,2,1,None,L1,0.018,1.051,Image_J,12,41525,HR.041525.0012.sig,separate wet chem demography collected,0.0058,Representative three leaves,Block A,,,,
Wytham,CONT,15/04/2025,T1,CV,4,2,2,2,1,None,L2,0.016,1.003,Image_J,13,41525,HR.041525.0013.sig,separate wet chem demography collected,0.0067,Representative three leaves,Block A,,,,
Wytham,CONT,15/04/2025,T1,CV,4,2,2,2,1,None,L3,0.011,0.865,Image_J,15,41525,HR.041525.0015.sig,separate wet chem demography collected,0.0033,Representative three leaves,Block A,,,,
Wytham,CONT,15/04/2025,T1,CV,5,6,2.5,1.5,6,None,L1,0.023,1.271,Image_J,16,41525,HR.041525.0016.sig,separate wet chem demography collected,0.0089,Representative three leaves,Block A,,,,
Wytham,CONT,15/04/2025,T1,CV,5,6,2.5,1.5,6,None,L2,0.026,1.311,Image_J,17,41525,HR.041525.0017.sig,separate wet chem demography collected,0.0084,Representative three leaves,Block A,,,,
Wytham,CONT,15/04/2025,T1,CV,5,6,2.5,1.5,6,None,L3,0.021,1.251,Image_J,18,41525,HR.041525.0018.sig,separate wet chem demography collected,0.0072,Representative three leaves,Block A,,,,
Wytham,CONT,15/04/2025,T1,CV,6,4,2,3.5,2,None,L1,0.015,1.302,Image_J,19,41525,HR.041525.0019.sig,separate wet chem demography collected,0.0055,Representative three leaves,Block A,,,,
Wytham,CONT,15/04/2025,T1,CV,6,4,2,3.5,2,None,L2,0.015,1.012,Image_J,20,41525,HR.041525.0020.sig,separate wet chem demography collected,0.0044,Representative three leaves,Block A,,,,
Wytham,CONT,15/04/2025,T1,CV,6,4,2,3.5,2,None,L3,0.012,0.865,Image_J,21,41525,HR.041525.0021.sig,separate wet chem demography collected,0.0044,Representative three leaves,Block A,,,,
Wytham,NPK,15/04/2025,T1,CV,7,2,2,2.5,1,None,L1,0.018,1.528,Image_J,23,41525,HR.041525.0023.sig,separate wet chem demography collected,0.0043,Representative three leaves,Block B,,,,
Wytham,NPK,15/04/2025,T1,CV,7,2,2,2.5,1,None,L2,0.013,0.884,Image_J,24,41525,HR.041525.0024.sig,separate wet chem demography collected,0.0043,Representative three leaves,Block B,,,,
Wytham,NPK,15/04/2025,T1,CV,8,2,2,2.5,1,None,L3,0.02,0.991,Image_J,25,41525,HR.041525.0025.sig,separate wet chem demography collected,0.0057,Representative three leaves,Block B,,,,
Wytham,NPK,15/04/2025,T1,CV,8,6,2,2,3,None,L1,0.011,0.902,Image_J,26,41525,HR.041525.0026.sig,separate wet chem demography collected,0.0038,Representative three leaves,Block B,,,,
Wytham,NPK,15/04/2025,T1,CV,8,6,2,2,3,None,L2,0.011,0.867,Image_J,27,41525,HR.041525.0027.sig,separate wet chem demography collected,0.0038,Representative three leaves,Block B,,,,
Wytham,NPK,15/04/2025,T1,CV,8,6,2,2,3,None,L3,0.011,0.862,Image_J,29,41525,HR.041525.0029.sig,separate wet chem demography collected,0.0043,Representative three leaves,Block B,,,,
Wytham,NPK,15/04/2025,T1,CV,9,2,2,1,1,None,L1,0.009,0.668,Image_J,30,41525,HR.041525.0030.sig,separate wet chem demography collected,0.0029,Representative three leaves,Block B,,,,
Wytham,NPK,15/04/2025,T1,CV,9,2,2,1,1,None,L2,0.006,0.755,Image_J,31,41525,HR.041525.0031.sig,separate wet chem demography collected,0.0032,Representative three leaves,Block B,,,,
Wytham,NPK,15/04/2025,T1,CV,9,2,2,1,1,None,L3,0.009,0.603,Image_J,32,41525,HR.041525.0032.sig,separate wet chem demography collected,0.0031,Representative three leaves,Block B,,,,
Wytham,DIST,15/04/2025,T1,CV,10,7,7,1.5,5,None,L1,0.025,1.721,Image_J,33,41525,HR.041525.0033.sig,separate wet chem demography collected,0.0088,Representative three leaves,Block B,,,,
Wytham,DIST,15/04/2025,T1,CV,10,7,7,1.5,5,None,L2,0.028,1.611,Image_J,35,41525,HR.041525.0035.sig,separate wet chem demography collected,0.0104,Representative three leaves,Block B,,,,
Wytham,DIST,15/04/2025,T1,CV,10,7,7,1.5,5,None,L3,0.021,1.243,Image_J,36,41525,HR.041525.0036.sig,separate wet chem demography collected,0.0068,Representative three leaves,Block B,,,,
Wytham,DIST,15/04/2025,T1,CV,11,11,5,1.5,5,None,L1,0.028,0.956,Image_J,40,41525,HR.041525.0040.sig,separate wet chem demography collected,0.0078,Representative three leaves,Block B,,,,
Wytham,DIST,15/04/2025,T1,CV,11,11,5,1.5,5,None,L2,0.016,1.087,Image_J,41,41525,HR.041525.0041.sig,separate wet chem demography collected,0.0056,Representative three leaves,Block B,,,,
Wytham,DIST,15/04/2025,T1,CV,11,11,5,1.5,5,None,L3,0.012,0.927,Image_J,42,41525,HR.041525.0042.sig,separate wet chem demography collected,0.0049,Representative three leaves,Block B,,,,
Wytham,DIST,15/04/2025,T1,CV,12,4,2,2,4,None,L1,0.013,0.839,Image_J,43,41525,HR.041525.0043.sig,separate wet chem demography collected,0.0046,Representative three leaves,Block B,,,,
Wytham,DIST,15/04/2025,T1,CV,12,4,2,2,4,None,L2,0.013,0.883,Image_J,44,41525,HR.041525.0044.sig,separate wet chem demography collected,0.0059,Representative three leaves,Block B,,,,
Wytham,DIST,15/04/2025,T1,CV,12,4,2,2,4,None,L3,0.011,0.762,Image_J,45,41525,HR.041525.0045.sig,separate wet chem demography collected,0.0042,Representative three leaves,Block B,,,,
Wytham,NPK_DIST,30/04/2025,T2,CV,1,13,4,4,4,None,L1,0.071,4.18,Image_J,78,43025,HR.043025.0078.sig,85,0.0203,Representative three leaves,Block_A,,,,
Wytham,NPK_DIST,30/04/2025,T2,CV,1,13,4,4,4,None,L2,0.094,4.231,Image_J,79,43025,HR.043025.0079.sig,85,0.0241,Representative three leaves,Block_A,,,,
Wytham,NPK_DIST,30/04/2025,T2,CV,1,13,4,4,4,None,L3,0.07,3.821,Image_J,80,43025,HR.043025.0080.sig,85,0.0199,Representative three leaves,Block_A,,,,
Wytham,NPK_DIST,30/04/2025,T2,CV,2,7,6,4,6,None,L1,0.116,6.987,Image_J,81,43025,HR.043025.0081.sig,86,0.0318,Representative three leaves,Block_A,,,,
Wytham,NPK_DIST,30/04/2025,T2,CV,2,7,6,4,6,None,L2,0.075,3.485,Image_J,82,43025,HR.043025.0082.sig,86,0.0209,Representative three leaves,Block_A,,,,
Wytham,NPK_DIST,30/04/2025,T2,CV,2,7,6,4,6,None,L3,0.066,3.547,Image_J,83,43025,HR.043025.0083.sig,86,0.0165,Representative three leaves,Block_A,,,,
Wytham,NPK_DIST,30/04/2025,T2,CV,3,10,8,4,4,None,L1,0.158,7.599,Image_J,84,43025,HR.043025.0084.sig,87,0.0514,Representative three leaves,Block_A,,,,
Wytham,NPK_DIST,30/04/2025,T2,CV,3,10,8,4,4,None,L2,0.124,5.063,Image_J,85,43025,HR.043025.0085.sig,87,0.0275,Representative three leaves,Block_A,,,,
Wytham,NPK_DIST,30/04/2025,T2,CV,3,10,8,4,4,None,L3,0.179,8.561,Image_J,86,43025,HR.043025.0086.sig,87,0.0521,Representative three leaves,Block_A,,,,
Wytham,CONT,30/04/2025,T2,CV,4,8,5,3,7,None,L1,0.076,2.854,Image_J,87,43025,HR.043025.0087.sig,88,0.0259,Representative three leaves,Block_A,,,,
Wytham,CONT,30/04/2025,T2,CV,4,8,5,3,7,None,L2,0.108,4.558,Image_J,88,43025,HR.043025.0088.sig,88,0.0372,Representative three leaves,Block_A,,,,
Wytham,CONT,30/04/2025,T2,CV,4,8,5,3,7,None,L3,0.122,3.831,Image_J,89,43025,HR.043025.0089.sig,88,0.042,Representative three leaves,Block_A,,,,
Wytham,CONT,30/04/2025,T2,CV,5,6,5,2,6,None,L1,0.13,8.194,Image_J,90,43025,HR.043025.0090.sig,89,0.0458,Representative three leaves,Block_A,,,,
Wytham,CONT,30/04/2025,T2,CV,5,6,5,2,6,None,L2,0.105,5.01,Image_J,91,43025,HR.043025.0091.sig,89,0.0353,Representative three leaves,Block_A,,,,
Wytham,CONT,30/04/2025,T2,CV,5,6,5,2,6,None,L3,0.094,4.427,Image_J,92,43025,HR.043025.0092.sig,89,0.0308,Representative three leaves,Block_A,,,,
Wytham,CONT,30/04/2025,T2,CV,6,17,11,3,13,None,L1,0.126,6.074,Image_J,93,43025,HR.043025.0093.sig,90,0.0418,Representative three leaves,Block_A,,,,
Wytham,CONT,30/04/2025,T2,CV,6,17,11,3,13,None,L2,0.169,8.248,Image_J,94,43025,HR.043025.0094.sig,90,0.0503,Representative three leaves,Block_A,,,,
Wytham,CONT,30/04/2025,T2,CV,6,17,11,3,13,None,L3,0.123,4.53,Image_J,96,43025,HR.043025.0096.sig,90,0.0424,Representative three leaves,Block_A,,,,
Wytham,NPK,30/04/2025,T2,CV,7,2,2,7,2,None,L1,0.032,2.363,Image_J,97,43025,HR.043025.0097.sig,91,0.0096,Representative three leaves,Block_A,,,,
Wytham,NPK,30/04/2025,T2,CV,7,2,2,7,2,None,L2,0.032,2.051,Image_J,98,43025,HR.043025.0098.sig,91,0.0109,Representative three leaves,Block_A,,,,
Wytham,NPK,30/04/2025,T2,CV,7,2,2,7,2,None,L3,0.031,2.09,Image_J,99,43025,HR.043025.0099.sig,91,0.0104,Representative three leaves,Block_A,,,,
Wytham,NPK,30/04/2025,T2,CV,8,6,2,5,2,None,L1,0.017,1.604,Image_J,100,43025,HR.043025.00100.sig,92,0.0057,Representative three leaves,Block_D,,,,
Wytham,NPK,30/04/2025,T2,CV,8,6,2,5,2,None,L2,0.017,1.205,Image_J,101,43025,HR.043025.00101.sig,92,0.0054,Representative three leaves,Block_D,,,,
Wytham,NPK,30/04/2025,T2,CV,8,6,2,5,2,None,L3,0.014,1.16,Image_J,102,43025,HR.043025.00102.sig,92,0.0064,Representative three leaves,Block_D,,,,
Wytham,NPK,30/04/2025,T2,CV,9,3,1,3,2,None,L1,0.012,0.821,Image_J,103,43025,HR.043025.00103.sig,93,0.04,Representative three leaves,Block_D,,,,
Wytham,NPK,30/04/2025,T2,CV,9,3,1,3,2,None,L2,0.013,0.637,Image_J,104,43025,HR.043025.00104.sig,93,0.0033,Representative three leaves,Block_D,,,,
Wytham,NPK,30/04/2025,T2,CV,9,3,1,3,2,None,L3,0.012,0.811,Image_J,105,43025,HR.043025.00105.sig,93,0.0039,Representative three leaves,Block_D,,,,
Wytham,DIST,30/04/2025,T2,CV,10,6,5,2,5,None,L1,0.027,1.614,Image_J,108,43025,HR.043025.00108.sig,94,0.0092,Representative three leaves,Block_B,,,,
Wytham,DIST,30/04/2025,T2,CV,10,6,5,2,5,None,L2,0.034,1.515,Image_J,109,43025,HR.043025.00109.sig,94,0.0107,Representative three leaves,Block_B,,,,
Wytham,DIST,30/04/2025,T2,CV,10,6,5,2,5,None,L3,0.015,1.432,Image_J,110,43025,HR.043025.00110.sig,94,0.0072,Representative three leaves,Block_B,,,,
Wytham,DIST,30/04/2025,T2,CV,11,9,3,2,5,None,L1,0.016,1.102,Image_J,111,43025,HR.043025.00111.sig,95,0.0068,Representative three leaves,Block_B,,,,
Wytham,DIST,30/04/2025,T2,CV,11,9,3,2,5,None,L2,0.017,0.972,Image_J,112,43025,HR.043025.00112.sig,95,0.0062,Representative three leaves,Block_B,,,,
Wytham,DIST,30/04/2025,T2,CV,11,9,3,2,5,None,L3,0.014,1.09,Image_J,114,43025,HR.043025.00114.sig,95,0.0066,Representative three leaves,Block_B,,,,
Wytham,DIST,30/04/2025,T2,CV,12,11,3,3,4,None,L1,0.02,1.797,Image_J,115,43025,HR.043025.00115.sig,96,0.0087,Representative three leaves,Block_B,,,,
Wytham,DIST,30/04/2025,T2,CV,12,11,3,3,4,None,L2,0.016,1.33,Image_J,116,43025,HR.043025.00116.sig,96,0.0075,Representative three leaves,Block_B,,,,
Wytham,DIST,30/04/2025,T2,CV,12,11,3,3,4,None,L3,0.026,1.595,Image_J,117,43025,HR.043025.00117.sig,96,0.0101,Representative three leaves,Block_B,,,,
Wytham ,NPK_DIST,30/05/2025,T3,CV,1,5.5,3,6,2,None,L1,0.025,1.927,Image_J,18,53025,HR.053025.0018.sig,61,0.0098,Representative three leaves,Block_B,,,,
Wytham ,NPK_DIST,30/05/2025,T3,CV,1,5.5,3,6,2,None,L2,0.015,1.163,Image_J,19,53025,HR.053025.0019.sig,61,0.0054,Representative three leaves,Block_B,,,,
Wytham ,NPK_DIST,30/05/2025,T3,CV,1,5.5,3,6,2,None,L3,0.023,1.636,Image_J,20,53025,HR.053025.0020.sig,61,0.0095,Representative three leaves,Block_B,,,,
Wytham ,NPK_DIST,30/05/2025,T3,CV,2,6,2,1.5,3,None,L1,0.016,1.035,Image_J,21,53025,HR.053025.0021.sig,62,0.0064,Representative three leaves,Block_B,,,,
Wytham ,NPK_DIST,30/05/2025,T3,CV,2,6,2,1.5,3,None,L2,0.008,0.918,Image_J,22,53025,HR.053025.0022.sig,62,0.006,Representative three leaves,Block_B,,,,
Wytham ,NPK_DIST,30/05/2025,T3,CV,2,6,2,1.5,3,None,L3,0.006,0.698,Image_J,23,53025,HR.053025.0023.sig,62,0.0042,Representative three leaves,Block_B,,,,
Wytham ,NPK_DIST,30/05/2025,T3,CV,3,10,4,7,2,None,L1,0.045,3.462,Image_J,24,53025,HR.053025.0024.sig,63,0.0174,Representative three leaves,Block_B,,,,
Wytham ,NPK_DIST,30/05/2025,T3,CV,3,10,4,7,2,None,L2,0.039,2.776,Image_J,25,53025,HR.053025.0025.sig,63,0.0138,Representative three leaves,Block_B,,,,
Wytham ,NPK_DIST,30/05/2025,T3,CV,3,10,4,7,2,None,L3,0.02,1.973,Image_J,26,53025,HR.053025.0026.sig,63,0.0102,Representative three leaves,Block_B,,,,
Wytham ,CONT,30/05/2025,T3,CV,4,2.5,2,5,1,None,L1,0.033,2.202,Image_J,27,53025,HR.053025.0027.sig,64,0.0124,Representative three leaves,Block_B,,,,
Wytham ,CONT,30/05/2025,T3,CV,4,2.5,2,5,1,None,L2,0.029,1.616,Image_J,28,53025,HR.053025.0028.sig,64,0.0108,Representative three leaves,Block_B,,,,
Wytham ,CONT,30/05/2025,T3,CV,4,2.5,2,5,1,None,L3,0.021,1.172,Image_J,29,53025,HR.053025.0029.sig,64,0.0074,Representative three leaves,Block_B,,,,
Wytham ,CONT,30/05/2025,T3,CV,5,9,2,5,4,None,L1,0.019,1.404,Image_J,30,53025,HR.053025.0030.sig,65,0.0074,Representative three leaves,Block_B,,,,
Wytham ,CONT,30/05/2025,T3,CV,5,9,2,5,4,None,L2,0.017,1.453,Image_J,31,53025,HR.053025.0031.sig,65,0.0068,Representative three leaves,Block_B,,,,
Wytham ,CONT,30/05/2025,T3,CV,5,9,2,5,4,None,L3,0.01,1.093,Image_J,32,53025,HR.053025.0032.sig,65,0.0069,Representative three leaves,Block_B,,,,
Wytham ,CONT,30/05/2025,T3,CV,6,3,3,5,1,None,L1,0.02,1.643,Image_J,33,53025,HR.053025.0033.sig,66,0.0083,Representative three leaves,Block_B,,,,
Wytham ,CONT,30/05/2025,T3,CV,6,3,3,5,1,None,L2,0.019,1.397,Image_J,34,53025,HR.053025.0034.sig,66,0.0074,Representative three leaves,Block_B,,,,
Wytham ,CONT,30/05/2025,T3,CV,6,3,3,5,1,None,L3,0.013,0.935,Image_J,35,53025,HR.053025.0035.sig,66,0.0057,Representative three leaves,Block_B,,,,
Wytham ,NPK,30/05/2025,T3,CV,7,16,6,5,5,None,L1,0.051,2.918,Image_J,36,53025,HR.053025.0036.sig,67,0.018,Representative three leaves,Block_B,,,,
Wytham ,NPK,30/05/2025,T3,CV,7,16,6,5,5,None,L2,0.043,2.507,Image_J,37,53025,HR.053025.0037.sig,67,0.0167,Representative three leaves,Block_B,,,,
Wytham ,NPK,30/05/2025,T3,CV,7,16,6,5,5,None,L3,0.04,2.008,Image_J,38,53025,HR.053025.0038.sig,67,0.0128,Representative three leaves,Block_B,,,,
Wytham ,NPK,30/05/2025,T3,CV,8,24,26,4,32,None,L1,0.022,1.709,Image_J,39,53025,HR.053025.0039.sig,68,0.0095,Representative three leaves,Block_B,,,,
Wytham ,NPK,30/05/2025,T3,CV,8,24,26,4,32,None,L2,0.02,1.359,Image_J,40,53025,HR.053025.0040.sig,68,0.0082,Representative three leaves,Block_B,,,,
Wytham ,NPK,30/05/2025,T3,CV,8,24,26,4,32,None,L3,0.021,1.33,Image_J,41,53025,HR.053025.0041.sig,68,0.0087,Representative three leaves,Block_B,,,,
Wytham ,NPK,30/05/2025,T3,CV,9,5,2,6,2,None,L1,0.014,1.187,Image_J,42,53025,HR.053025.0042.sig,69,0.0054,Representative three leaves,Block_B,,,,
Wytham ,NPK,30/05/2025,T3,CV,9,5,2,6,2,None,L2,0.012,1.085,Image_J,43,53025,HR.053025.0043.sig,69,0.0056,Representative three leaves,Block_B,,,,
Wytham ,NPK,30/05/2025,T3,CV,9,5,2,6,2,None,L3,0.013,0.931,Image_J,44,53025,HR.053025.0044.sig,69,0.0063,Representative three leaves,Block_B,,,,
Wytham ,DIST,30/05/2025,T3,CV,10,8,4,3,4,None,L1,0.02,1.475,Image_J,45,53025,HR.053025.0045.sig,70,0.0081,Representative three leaves,Block_B,,,,
Wytham ,DIST,30/05/2025,T3,CV,10,8,4,3,4,None,L2,0.025,1.427,Image_J,46,53025,HR.053025.0046.sig,70,0.0106,Representative three leaves,Block_B,,,,
Wytham ,DIST,30/05/2025,T3,CV,10,8,4,3,4,None,L3,0.019,1.004,Image_J,47,53025,HR.053025.0047.sig,70,0.0068,Representative three leaves,Block_B,,,,
Wytham ,DIST,30/05/2025,T3,CV,11,8,4,3,3,None,L1,0.031,1.681,Image_J,48,53025,HR.053025.0048.sig,71,0.0137,Representative three leaves,Block_B,,,,
