Site,Treatment,Block,Plot_nos,Individual_nos,Species,Date,Time_point,Survival,SLA,LMA,LDMC,Height,Width_1,Width_2,,Leaves,Flower,RS,Seed,Notes_1,Notes_2,,Phenological stage,,R/N-R
Ainsdale,CONT,1,3,3,PD,15/05/2025,May,yes,27.90322581,0.03583815,167.5675676,7,3,2,,6,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,6,3,PD,15/05/2025,May,yes,22.96296296,0.043548387,158.8235294,3,5,2,,5,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,12,1,PD,15/05/2025,May,yes,29.5620438,0.03382716,131.7307692,4.5,2,4,,10,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,7,1,PD,15/05/2025,May,yes,26.86868687,0.037218045,154.6875,3.5,4,3.5,,9,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,12,2,PD,15/05/2025,May,yes,27.12121212,0.036871508,143.4782609,8,2.5,3.5,,10,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,7,2,PD,15/05/2025,May,yes,21.07843137,0.04744186,152.238806,3,6,2.5,,7,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,12,3,PD,15/05/2025,May,yes,22.89156627,0.043684211,150.9090909,5,2,3,,8,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,7,3,PD,15/05/2025,May,yes,21.96969697,0.045517241,173.6842105,4,3.5,3.5,,8,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,15,1,PD,15/05/2025,May,yes,31.73913043,0.031506849,135.2941176,5,4,3,,8,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,18,1,PD,15/05/2025,May,yes,34,0.029411765,166.6666667,2.5,3.5,3,,7,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,15,2,PD,15/05/2025,May,yes,42.08333333,0.023762376,80,4,7,3,,12,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,18,2,PD,15/05/2025,May,yes,40.35714286,0.024778761,107.6923077,7,5,4,,13,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,15,3,PD,15/05/2025,May,yes,40.86956522,0.024468085,135.2941176,5,5.5,4,,10,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,18,3,PD,15/05/2025,May,yes,32.90322581,0.030392157,110.7142857,3,3,2.5,,8,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,2,1,PD,15/05/2025,May,yes,,,,1,2,2,,5,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,2,2,PD,15/05/2025,May,yes,,,,3,2,1.5,,7,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,2,3,PD,15/05/2025,May,yes,,,,1.5,2,1.5,,6,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,10,1,PD,15/05/2025,May,yes,,,,4,3,3,,8,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,9,1,PD,15/05/2025,May,yes,,,,3.5,2,1.5,,4,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,10,2,PD,15/05/2025,May,yes,,,,2,1,1,,5,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,3,1,PD,14/06/2025,June,yes,38.60927152,0.025900515,120.8,14,5,3,,10,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,6,1,PD,14/06/2025,June,yes,31.19617225,0.032055215,154.8148148,15,6,4,,11,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,3,2,PD,14/06/2025,June,yes,23.5828877,0.042403628,196.8421053,21,6,5,,13,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,6,2,PD,14/06/2025,June,yes,34.03314917,0.029383117,107.7380952,16,4,4,,11,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,3,3,PD,14/06/2025,June,NA,26.78111588,0.037339744,157.4324324,NA,NA,NA,,NA,NA,,NA,can't locate,,,NA,,NA
Ainsdale,CONT,1,6,3,PD,14/06/2025,June,yes,23.06818182,0.043349754,191.3043478,15,6,5,,9,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,12,1,PD,14/06/2025,June,yes,38.41121495,0.026034063,150.7042254,12,4,4,,17,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,7,1,PD,14/06/2025,June,yes,27.5,0.036363636,179.4871795,12,8,3,,12,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,12,2,PD,14/06/2025,June,yes,29.63235294,0.033746898,167.9012346,17,3,3,,14,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,7,2,PD,14/06/2025,June,yes,40.78947368,0.024516129,115.1515152,11,6,5,,10,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,12,3,PD,14/06/2025,June,yes,44.54545455,0.02244898,91.66666667,14,3,2.5,,10,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,7,3,PD,14/06/2025,June,yes,30.4,0.032894737,147.0588235,15,8,6,,14,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,15,1,PD,14/06/2025,June,yes,36.47058824,0.027419355,117.2413793,16,5,4,,13,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,18,1,PD,14/06/2025,June,yes,36.19047619,0.027631579,95.45454545,7,3,3,,12,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,15,2,PD,14/06/2025,June,yes,40.45454545,0.024719101,129.4117647,21,9,8,,17,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,18,2,PD,14/06/2025,June,yes,26.9047619,0.037168142,129.2307692,13,5,2.5,,13,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,15,3,PD,14/06/2025,June,yes,32.77227723,0.030513595,118.8235294,18,7,5,,17,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,18,3,PD,14/06/2025,June,yes,33.24074074,0.030083565,152.1126761,9,5,5,,9,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,2,1,PD,14/06/2025,June,yes,,,,7,5,3,,7,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,2,2,PD,14/06/2025,June,yes,,,,8,5,3,,10,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,2,3,PD,14/06/2025,June,yes,,,,5,4,4,,6,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,10,1,PD,14/06/2025,June,yes,,,,9.5,4,3,,12,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,9,1,PD,14/06/2025,June,yes,,,,7,4,3,,7,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,10,2,PD,14/06/2025,June,yes,,,,7,4,3,,4,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,3,1,PD,09/07/2025,July,yes,35.13559322,0.028461167,196.6666667,28,3,2,,13,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,6,1,PD,09/07/2025,July,yes,NA,NA,185,25,4,3,,16,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,3,2,PD,09/07/2025,July,yes,30.74193548,0.032528856,310,23,2,3,,9,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,6,2,PD,09/07/2025,July,yes,25.48484848,0.039239001,330,18,3,3,,9,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,3,3,PD,09/07/2025,July,NA,28.17708333,0.035489834,208.6956522,NA,NA,NA,,NA,NA,,NA,can't locate,,,NA,,NA
Ainsdale,CONT,1,6,3,PD,09/07/2025,July,yes,32.62135922,0.030654762,190.7407407,25,6.5,4,,16,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,12,1,PD,09/07/2025,July,yes,NA,NA,177.4509804,23,4,3,,14,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,7,1,PD,09/07/2025,July,yes,25.43386243,0.039317662,194.8453608,24,5,4,,14,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,12,2,PD,09/07/2025,July,yes,25.79518072,0.038766931,212.8205128,23,4,4,,12,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,7,2,PD,09/07/2025,July,yes,41.98319328,0.023819055,154.5454545,19,5,4,,13,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,12,3,PD,09/07/2025,July,yes,38.8375,0.02574831,163.2653061,20,4,3,,10,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,7,3,PD,09/07/2025,July,yes,37.41237113,0.026729126,170.1754386,29,6,5,,19,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,15,1,PD,09/07/2025,July,yes,32.11377246,0.031139288,172.1649485,32,6,4,,28,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,18,1,PD,09/07/2025,July,yes,36.52777778,0.027376426,163.6363636,12,3,2,,12,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,15,2,PD,09/07/2025,July,yes,28.47333333,0.035120581,176.4705882,26,5,6,,11,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,18,2,PD,09/07/2025,July,yes,29.78333333,0.033575825,150,10,3,2.5,,8,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,15,3,PD,09/07/2025,July,yes,33.17105263,0.030146767,158.3333333,30,5,5,,21,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,18,3,PD,09/07/2025,July,yes,34.5,0.028985507,213.7931034,10,3,2.5,,7,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,2,1,PD,09/07/2025,July,yes,,,,15,6,6,,16,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,2,2,PD,09/07/2025,July,yes,,,,16,5.5,5,,14,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,2,3,PD,09/07/2025,July,yes,,,,10,6,6,,13,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,10,1,PD,09/07/2025,July,yes,,,,21,6,5,,23,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,9,1,PD,09/07/2025,July,yes,,,,14,6,4,,14,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,10,2,PD,09/07/2025,July,yes,,,,9,4,3,,9,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,3,1,HV,15/05/2025,May,yes,29.53125,0.033862434,164.1025641,3,90,NA,,23,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,6,1,HV,15/05/2025,May,yes,29.18032787,0.034269663,196.7741935,4,10,NA,,3,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,3,2,HV,15/05/2025,May,yes,39.375,0.025396825,177.7777778,3,70,NA,,17,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,6,2,HV,15/05/2025,May,yes,26.64122137,0.037535817,143.956044,2,10,NA,,5,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,3,3,HV,15/05/2025,May,yes,29.44444444,0.033962264,138.4615385,4.5,90,NA,,29,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,6,3,HV,15/05/2025,May,yes,25.88235294,0.038636364,164.516129,3,20,NA,,8,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,12,1,HV,15/05/2025,May,yes,31.9047619,0.031343284,170.2702703,0.5,40,NA,,26,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,7,1,HV,15/05/2025,May,yes,29.77272727,0.033587786,162.962963,1.5,5,NA,,5,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,12,2,HV,15/05/2025,May,yes,25.9375,0.038554217,188.2352941,1,25,NA,,17,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,7,2,HV,15/05/2025,May,yes,22.72727273,0.044,152.7777778,1,20,NA,,18,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,12,3,HV,15/05/2025,May,yes,21.36363636,0.046808511,200,6,80,NA,,20,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,7,3,HV,15/05/2025,May,yes,18.75,0.053333333,228.5714286,0.5,25,NA,,14,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,15,1,HV,15/05/2025,May,yes,30.47619048,0.0328125,140,1,10,NA,,8,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,18,1,HV,15/05/2025,May,yes,29.18918919,0.034259259,160.8695652,2,5,NA,,4,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,15,2,HV,15/05/2025,May,yes,28.27586207,0.035365854,161.1111111,1,1,NA,,2,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,18,2,HV,15/05/2025,May,yes,24.69565217,0.040492958,191.6666667,0.5,70,NA,,23,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,15,3,HV,15/05/2025,May,yes,29.14285714,0.034313725,161.5384615,1,15,NA,,21,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,18,3,HV,15/05/2025,May,yes,25.92307692,0.038575668,236.3636364,1.5,50,NA,,30,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,2,1,HV,15/05/2025,May,yes,,,,0.5,10,NA,,12,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,5,1,HV,15/05/2025,May,yes,,,,1,10,NA,,20,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,2,2,HV,15/05/2025,May,yes,,,,0.5,10,NA,,15,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,5,2,HV,15/05/2025,May,yes,,,,1,10,NA,,9,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,2,3,HV,15/05/2025,May,yes,,,,0.5,5,NA,,5,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,5,3,HV,15/05/2025,May,yes,,,,0.5,2,NA,,5,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,10,1,HV,15/05/2025,May,yes,,,,0.5,15,NA,,17,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,9,1,HV,15/05/2025,May,yes,,,,1,2,NA,,4,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,10,2,HV,15/05/2025,May,yes,,,,0.5,2,NA,,16,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,9,2,HV,15/05/2025,May,yes,,,,2,2,NA,,2,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,10,3,HV,15/05/2025,May,yes,,,,0.5,2,NA,,9,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,9,3,HV,15/05/2025,May,yes,,,,2,2,NA,,2,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,3,14,1,HV,15/05/2025,May,yes,,,,0.5,2,NA,,7,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,3,14,2,HV,15/05/2025,May,yes,,,,0.5,2,NA,,4,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,3,14,3,HV,15/05/2025,May,yes,,,,0.5,1,NA,,4,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,3,1,HV,14/06/2025,June,yes,27.66323024,0.036149068,141.2621359,10,70,NA,,19,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,6,1,HV,14/06/2025,June,yes,25.86956522,0.038655462,149.5934959,10,20,NA,,9,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,3,2,HV,14/06/2025,June,yes,31.36363636,0.031884058,180.3278689,11,90,NA,,26,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,6,2,HV,14/06/2025,June,yes,26.47230321,0.03777533,130.418251,8,15,NA,,5,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,3,3,HV,14/06/2025,June,yes,31.28787879,0.031961259,130.6930693,9,75,NA,,28,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,6,3,HV,14/06/2025,June,NA,29.17647059,0.034274194,134.9206349,NA,NA,NA,,NA,NA,,NA,can't locate,,,NA,,NA
Ainsdale,CONT,2,12,1,HV,14/06/2025,June,yes,25.05347594,0.039914621,159.1489362,1.5,85,NA,,39,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,7,1,HV,14/06/2025,June,yes,28.84848485,0.034663866,146.0176991,9,25,NA,,9,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,12,2,HV,14/06/2025,June,yes,32.69230769,0.030588235,144.4444444,2.5,30,NA,,18,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,7,2,HV,14/06/2025,June,yes,21.41304348,0.046700508,164.2857143,3.5,50,NA,,19,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,12,3,HV,14/06/2025,June,yes,25.84415584,0.038693467,226.4705882,8,20,NA,,21,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,7,3,HV,14/06/2025,June,yes,20.20408163,0.049494949,204.1666667,6,60,NA,,18,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,15,1,HV,14/06/2025,June,yes,28.51851852,0.035064935,131.7073171,1.5,35,NA,,15,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,18,1,HV,14/06/2025,June,yes,32.77108434,0.030514706,145.6140351,2.5,70,NA,,45,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,15,2,HV,14/06/2025,June,yes,25.14705882,0.039766082,123.6363636,3,5,NA,,4,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,18,2,HV,14/06/2025,June,yes,25.73170732,0.038862559,113.8888889,1.5,90,NA,,52,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,15,3,HV,14/06/2025,June,yes,25.48387097,0.039240506,155,4,60,NA,,27,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,18,3,HV,14/06/2025,June,yes,29.53488372,0.033858268,179.1666667,4,30,NA,,10,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,2,1,HV,14/06/2025,June,yes,,,,1,15,NA,,17,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,5,1,HV,14/06/2025,June,yes,,,,2,25,NA,,21,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,2,2,HV,14/06/2025,June,NA,,,,NA,NA,NA,,NA,NA,,NA,can't locate,,,NA,,NA
Ainsdale,DIST,1,5,2,HV,14/06/2025,June,yes,,,,3.5,15,NA,,11,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,2,3,HV,14/06/2025,June,yes,,,,2,25,NA,,10,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,5,3,HV,14/06/2025,June,yes,,,,3,2,NA,,2,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,10,1,HV,14/06/2025,June,yes,,,,1,15,NA,,20,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,9,1,HV,14/06/2025,June,yes,,,,1,2,NA,,6,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,10,2,HV,14/06/2025,June,yes,,,,1.5,2,NA,,20,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,9,2,HV,14/06/2025,June,yes,,,,2.5,20,NA,,3,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,10,3,HV,14/06/2025,June,yes,,,,1,5,NA,,15,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,9,3,HV,14/06/2025,June,yes,,,,3,5,NA,,2,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,3,14,1,HV,14/06/2025,June,yes,,,,1.5,5,NA,,10,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,3,14,2,HV,14/06/2025,June,yes,,,,2.5,5,NA,,4,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,3,14,3,HV,14/06/2025,June,yes,,,,1.5,5,NA,,6,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,3,1,HV,09/07/2025,July,yes,35.82887701,0.027910448,150.8064516,10,30,NA,,11,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,6,1,HV,09/07/2025,July,yes,30.66666667,0.032608696,144.8275862,8,10,NA,,4,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,3,2,HV,09/07/2025,July,yes,46.19469027,0.02164751,163.7681159,14,70,NA,,20,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,6,2,HV,09/07/2025,July,yes,33.55932203,0.02979798,155.2631579,18,20,NA,,5,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,3,3,HV,09/07/2025,July,NA,39.44055944,0.02535461,125.4385965,NA,NA,NA,,NA,NA,,NA,can't locate,,,NA,,NA
Ainsdale,CONT,1,6,3,HV,09/07/2025,July,NA,33.95061728,0.029454545,137.2881356,NA,NA,NA,,NA,NA,,NA,can't locate,,,NA,,NA
Ainsdale,CONT,2,12,1,HV,09/07/2025,July,yes,41.0982659,0.024331927,116.1073826,5,80,NA,,21,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,7,1,HV,09/07/2025,July,yes,37.29166667,0.026815642,126.3157895,16,40,NA,,11,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,12,2,HV,09/07/2025,July,yes,36.34408602,0.027514793,134.7826087,7,50,NA,,17,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,7,2,HV,09/07/2025,July,yes,149.4871795,0.006689537,34.51327434,9,70,NA,,17,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,12,3,HV,09/07/2025,July,yes,127.1428571,0.007865169,46.66666667,9,80,NA,,16,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,7,3,HV,09/07/2025,July,yes,49.51612903,0.02019544,101.6393443,7,50,NA,,18,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,15,1,HV,09/07/2025,July,yes,30.78431373,0.032484076,150,3,30,NA,,15,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,18,1,HV,09/07/2025,July,yes,44.66666667,0.02238806,155.1724138,4,80,NA,,28,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,15,2,HV,09/07/2025,July,yes,31.71428571,0.031531532,184.2105263,5,20,NA,,7,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,18,2,HV,09/07/2025,July,yes,13.50318471,0.074056604,506.4516129,2,70,NA,,18,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,15,3,HV,09/07/2025,July,yes,17.08860759,0.058518519,427.027027,5,70,NA,,23,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,18,3,HV,09/07/2025,July,yes,12.82828283,0.077952756,260.5263158,7,60,NA,,15,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,2,1,HV,09/07/2025,July,yes,,,,3,20,NA,,9,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,5,1,HV,09/07/2025,July,yes,,,,2.5,60,NA,,22,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,2,2,HV,09/07/2025,July,yes,,,,3,70,NA,,5,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,5,2,HV,09/07/2025,July,yes,,,,7,25,NA,,16,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,2,3,HV,09/07/2025,July,yes,,,,6,20,NA,,9,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,1,5,3,HV,09/07/2025,July,yes,,,,3,10,NA,,4,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,10,1,HV,09/07/2025,July,yes,,,,4,70,NA,,16,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,9,1,HV,09/07/2025,July,yes,,,,2,10,NA,,11,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,10,2,HV,09/07/2025,July,yes,,,,2,20,NA,,31,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,9,2,HV,09/07/2025,July,yes,,,,3.5,10,NA,,5,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,10,3,HV,09/07/2025,July,yes,,,,1,20,NA,,13,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,2,9,3,HV,09/07/2025,July,yes,,,,5,10,NA,,4,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,3,14,1,HV,09/07/2025,July,yes,,,,4,40,NA,,11,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,3,14,2,HV,09/07/2025,July,yes,,,,2.5,55,NA,,5,None,,None,,,,0,,Non-reproductive
Ainsdale,DIST,3,14,3,HV,09/07/2025,July,yes,,,,1.5,10,NA,,10,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,3,1,EP,15/05/2025,May,yes,2.864337937,0.349120817,180.763583,26,25,NA,,35,None,,3,,,,2,,Reproductive
Ainsdale,CONT,1,6,1,EP,15/05/2025,May,yes,5.872661871,0.170280534,190.1504788,32,5,NA,,15,None,,1,,,,2,,Reproductive
Ainsdale,CONT,1,3,2,EP,15/05/2025,May,yes,6.023325809,0.166021237,174.180865,20,12,NA,,13,None,,5,,,,2,,Reproductive
Ainsdale,CONT,1,6,2,EP,15/05/2025,May,yes,4.283333333,0.233463035,244.5652174,21,5,NA,,3,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,1,3,3,EP,15/05/2025,May,yes,7.880434783,0.126896552,170.0205339,23,5,NA,,10,None,,5,,,,2,,Reproductive
Ainsdale,CONT,1,6,3,EP,15/05/2025,May,yes,4.710069444,0.212311095,206.8222621,53,5,NA,,11,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,12,1,EP,15/05/2025,May,yes,4.97002551,0.201206211,174.0288568,30,2,NA,,Many,None,,3,,,,2,,Reproductive
Ainsdale,CONT,2,7,1,EP,15/05/2025,May,yes,7.036770007,0.142110656,210.7902736,29,5,NA,,15,None,,6,,,,2,,Reproductive
Ainsdale,CONT,2,12,2,EP,15/05/2025,May,yes,6.951298701,0.14385801,142.2632794,21,2,NA,,Many,None,,5,,,,2,,Reproductive
Ainsdale,CONT,2,7,2,EP,15/05/2025,May,yes,8.338658147,0.119923372,160.1023018,33,1,NA,,4,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,2,12,3,EP,15/05/2025,May,yes,6.486902928,0.15415677,182.3033708,23,2,NA,,Many,None,,2,,,,2,,Reproductive
Ainsdale,CONT,2,7,3,EP,15/05/2025,May,yes,8.027522936,0.124571429,200,22,1,NA,,5,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,15,1,EP,15/05/2025,May,yes,6.636568849,0.150680272,199.5495495,30,2,NA,,11,None,,4,,,,2,,Reproductive
Ainsdale,CONT,3,18,1,EP,15/05/2025,May,yes,7.645259939,0.1308,185.2691218,31,2,NA,,14,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,15,2,EP,15/05/2025,May,yes,7.180527383,0.139265537,190.3474903,25,2,NA,,15,None,,6,,,,2,,Reproductive
Ainsdale,CONT,3,18,2,EP,15/05/2025,May,yes,6.27245509,0.159427208,173.0569948,30,1,NA,,5,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,15,3,EP,15/05/2025,May,yes,6.239495798,0.16026936,178.2771536,22,1,NA,,3,None,,None,,,,0,,Non-reproductive
Ainsdale,CONT,3,18,3,EP,15/05/2025,May,yes,5.08361204,0.196710526,216.6666667,32,1,NA,,3,None,,3,,,,2,,Reproductive
Ainsdale,DIST,1,2,1,EP,15/05/2025,May,yes,,,,28,20,NA,,Many,None,,11,,,,2,,Reproductive
Ainsdale,DIST,1,5,1,EP,15/05/2025,May,yes,,,,23,25,NA,,Many,None,,28,,,,2,,Reproductive
Ainsdale,DIST,1,2,2,EP,15/05/2025,May,yes,,,,22,10,NA,,Many,None,,8,,,,2,,Reproductive
